Date & Time;use [kW];Grid [kW]
2012-08-20 6:30;0.841793333;0.841793333
2012-08-20 6:45;0.413828889;0.413828889
2012-08-20 7:00;0.460707778;0.460707778
2012-08-20 7:15;1.666854444;1.666854444
2012-08-20 7:30;0.470444444;0.470444444
2012-08-20 7:45;0.437065556;0.437065556
2012-08-20 8:00;0.416778889;0.416778889
2012-08-20 8:15;0.726724445;0.726724445
2012-08-20 8:30;1.758755555;1.758755555
2012-08-20 8:45;0.521618889;0.521618889
2012-08-20 9:00;0.500962222;0.500962222
2012-08-20 9:15;0.478818889;0.478818889
2012-08-20 9:30;1.307072222;1.307072222
2012-08-20 9:45;1.258634445;1.258634445
2012-08-20 10:00;0.556073333;0.556073333
2012-08-20 10:15;1.95419;1.95419
2012-08-20 10:30;1.279015555;1.279015555
2012-08-20 10:45;1.316903333;1.316903333
2012-08-20 11:00;2.097692223;2.097692223
2012-08-20 11:15;0.419176667;0.419176667
2012-08-20 11:30;0.389711111;0.389711111
2012-08-20 11:45;0.392348889;0.392348889
2012-08-20 12:00;0.499617778;0.499617778
2012-08-20 12:15;0.537861111;0.537861111
2012-08-20 12:30;1.79451;1.79451
2012-08-20 12:45;0.477454444;0.477454444
2012-08-20 13:00;0.545541111;0.545541111
2012-08-20 13:15;0.520441111;0.520441111
2012-08-20 13:30;2.428365556;2.428365556
2012-08-20 13:45;0.578726667;0.578726667
2012-08-20 14:00;2.271327778;2.271327778
2012-08-20 14:15;0.653561111;0.653561111
2012-08-20 14:30;2.400233334;2.400233334
2012-08-20 14:45;1.089725555;1.089725555
2012-08-20 15:00;2.662587778;2.662587778
2012-08-20 15:15;1.796864444;1.796864444
2012-08-20 15:30;2.388707778;2.388707778
2012-08-20 15:45;2.584996667;2.584996667
2012-08-20 16:00;1.997141111;1.997141111
2012-08-20 16:15;3.195315556;3.195315556
2012-08-20 16:30;4.192352222;4.192352222
2012-08-20 16:45;4.100898889;4.100898889
2012-08-20 17:00;4.066315556;4.066315556
2012-08-20 17:15;4.066668889;4.066668889
2012-08-20 17:30;4.307038889;4.307038889
2012-08-20 17:45;4.454348889;4.454348889
2012-08-20 18:00;4.311171111;4.311171111
2012-08-20 18:15;4.180828888;4.180828888
2012-08-20 18:30;4.075553334;4.075553334
2012-08-20 18:45;4.13193;4.13193
2012-08-20 19:00;4.156628888;4.156628888
2012-08-20 19:15;4.165443334;4.165443334
2012-08-20 19:30;3.937753333;3.937753333
2012-08-20 19:45;2.67593;2.67593
2012-08-20 20:00;4.090713333;4.090713333
2012-08-20 20:15;3.458615555;3.458615555
2012-08-20 20:30;2.568884445;2.568884445
2012-08-20 20:45;3.11262;3.11262
2012-08-20 21:00;2.679355556;2.679355556
2012-08-20 21:15;1.98408;1.98408
2012-08-20 21:30;3.508452222;3.508452222
2012-08-20 21:45;1.585898889;1.585898889
2012-08-20 22:00;2.295525556;2.295525556
2012-08-20 22:15;2.511234445;2.511234445
2012-08-20 22:30;1.361307778;1.361307778
2012-08-20 22:45;2.67032;2.67032
2012-08-20 23:00;1.335735556;1.335735556
2012-08-20 23:15;1.675936666;1.675936666
2012-08-20 23:30;2.077491111;2.077491111
2012-08-20 23:45;0.563007778;0.563007778
2012-08-21 0:00;1.987265555;1.987265555
2012-08-21 0:15;0.340117778;0.340117778
2012-08-21 0:30;2.194887778;2.194887778
2012-08-21 0:45;0.45695;0.45695
2012-08-21 1:00;2.315208889;2.315208889
2012-08-21 1:15;0.557638889;0.557638889
2012-08-21 1:30;1.67196;1.67196
2012-08-21 1:45;0.560868889;0.560868889
2012-08-21 2:00;0.707137778;0.707137778
2012-08-21 2:15;1.661086667;1.661086667
2012-08-21 2:30;0.53301;0.53301
2012-08-21 2:45;1.333584444;1.333584444
2012-08-21 3:00;0.816077778;0.816077778
2012-08-21 3:15;0.50017;0.50017
2012-08-21 3:30;0.66838;0.66838
2012-08-21 3:45;1.736192222;1.736192222
2012-08-21 4:00;0.427913333;0.427913333
2012-08-21 4:15;0.434598889;0.434598889
2012-08-21 4:30;1.704104445;1.704104445
2012-08-21 4:45;0.498098889;0.498098889
2012-08-21 5:00;0.33162;0.33162
2012-08-21 5:15;1.02962;1.02962
2012-08-21 5:30;0.87958;0.87958
2012-08-21 5:45;0.51283;0.51283
2012-08-21 6:00;0.456942222;0.456942222
2012-08-21 6:15;1.503458889;1.503458889
