Date & Time;use [kW];Grid [kW]
2012-08-19 0:00;0.818585556;0.818585556
2012-08-19 0:15;0.728726667;0.728726667
2012-08-19 0:30;0.72894;0.72894
2012-08-19 0:45;1.275582223;1.275582223
2012-08-19 1:00;0.847415556;0.847415556
2012-08-19 1:15;0.777241111;0.777241111
2012-08-19 1:30;0.728355556;0.728355556
2012-08-19 1:45;0.728325556;0.728325556
2012-08-19 2:00;0.844744444;0.844744444
2012-08-19 2:15;0.84301;0.84301
2012-08-19 2:30;0.738361111;0.738361111
2012-08-19 2:45;0.730394444;0.730394444
2012-08-19 3:00;0.771113333;0.771113333
2012-08-19 3:15;0.849066667;0.849066667
2012-08-19 3:30;0.811663333;0.811663333
2012-08-19 3:45;0.730262222;0.730262222
2012-08-19 4:00;0.73036;0.73036
2012-08-19 4:15;0.812023333;0.812023333
2012-08-19 4:30;0.848678889;0.848678889
2012-08-19 4:45;0.77412;0.77412
2012-08-19 5:00;0.729433333;0.729433333
2012-08-19 5:15;0.730085556;0.730085556
2012-08-19 5:30;0.853084445;0.853084445
2012-08-19 5:45;0.844388889;0.844388889
2012-08-19 6:00;0.7347;0.7347
2012-08-19 6:15;0.730058889;0.730058889
2012-08-19 6:30;0.775204444;0.775204444
2012-08-19 6:45;0.850164444;0.850164444
2012-08-19 7:00;0.806763333;0.806763333
2012-08-19 7:15;0.719577778;0.639342222
2012-08-19 7:30;0.720175556;0.515706667
2012-08-19 7:45;0.80606;0.553955556
2012-08-19 8:00;0.836277778;0.672833334
2012-08-19 8:15;0.76046;0.433368889
2012-08-19 8:30;0.727982222;-0.056297778
2012-08-19 8:45;0.735263333;-0.442007778
2012-08-19 9:00;0.852233333;-0.230201111
2012-08-19 9:15;0.842037778;-0.021515555
2012-08-19 9:30;0.729094444;0.128697777
2012-08-19 9:45;0.720705556;0.253833334
2012-08-19 10:00;0.766471111;0.195288889
2012-08-19 10:15;0.849087778;-0.349402222
2012-08-19 10:30;0.810465556;-0.472846666
2012-08-19 10:45;0.731648889;-0.736305555
2012-08-19 11:00;0.726436667;-0.299951111
2012-08-19 11:15;0.808672222;-0.091488889
2012-08-19 11:30;0.849294444;-0.500946667
2012-08-19 11:45;0.770176667;-0.226695555
2012-08-19 12:00;1.704862222;0.779023333
2012-08-19 12:15;0.729921111;-0.563382222
2012-08-19 12:30;0.850763334;-0.27415111
2012-08-19 12:45;1.295364445;0.268704445
2012-08-19 13:00;2.307916667;0.849097778
2012-08-19 13:15;3.464436667;1.467611111
2012-08-19 13:30;3.777595556;1.710933334
2012-08-19 13:45;3.647863333;1.464603333
2012-08-19 14:00;3.383272222;1.412368889
2012-08-19 14:15;1.855633333;-1.612907778
2012-08-19 14:30;3.574161111;0.291338889
2012-08-19 14:45;1.88574;-2.33541
2012-08-19 15:00;3.861397778;-0.824205555
2012-08-19 15:15;2.630394445;-0.958227777
2012-08-19 15:30;2.883014444;-0.605151112
2012-08-19 15:45;3.213671111;-0.879888889
2012-08-19 16:00;2.358898889;-1.465695555
2012-08-19 16:15;3.000443333;-0.697944445
2012-08-19 16:30;1.448274444;-2.451547778
2012-08-19 16:45;3.025053334;-0.676172222
2012-08-19 17:00;1.028003333;-2.388652223
2012-08-19 17:15;3.544061111;0.331475555
2012-08-19 17:30;0.926152222;-2.078824445
2012-08-19 17:45;3.175857778;0.557578889
2012-08-19 18:00;1.769762222;-0.549707778
2012-08-19 18:15;2.927136667;0.824394445
2012-08-19 18:30;3.356272222;1.65435
2012-08-19 18:45;1.008656667;-0.049674444
2012-08-19 19:00;3.139197777;2.800232221
2012-08-19 19:15;3.872352223;3.639850001
2012-08-19 19:30;3.041613334;2.903895556
2012-08-19 19:45;1.68338;1.643106667
2012-08-19 20:00;3.731172222;3.731172222
2012-08-19 20:15;4.00916;4.00916
